ZIP Code,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,Land Area,Water Area,Latitude,Longitude
50458,50458,B5,G6350,S,190648976,83430,+43.1587333,-093.0120181
50459,50459,B5,G6350,S,373316205,2167305,+43.4574252,-093.2504392
50460,50460,B5,G6350,S,93166133,0,+43.2278506,-092.6887927
35235,35235,B5,G6350,S,36316304,88669,+33.6256736,-086.6494857
60188,60188,B5,G6350,S,26135225,788127,+41.9157372,-088.1294344
35406,35406,B5,G6350,S,219907569,15289334,+33.3388417,-087.4675535
35441,35441,B5,G6350,S,172850429,8749105,+32.8527625,-087.7503294
60189,60189,B5,G6350,S,26452325,885699,+41.8406325,-088.1220238
35442,35442,B5,G6350,S,610236405,10838694,+33.0772107,-088.2026961
60190,60190,B5,G6350,S,12036015,196846,+41.8717839,-088.1570152
91324,91324,B5,G6350,S,11368503,63777,+34.2382078,-118.5502898
91325,91325,B5,G6350,S,12496665,7442,+34.2375194,-118.5177121
70528,70528,B5,G6350,S,11592737,0,+29.9395049,-091.9849917
70529,70529,B5,G6350,S,91940671,45668,+30.2022794,-092.1615802
80521,80521,B5,G6350,S,36762015,1150791,+40.5930399,-105.1274295
70531,70531,B5,G6350,S,71979643,950432,+30.2339468,-092.5174827
75208,75208,B5,G6350,S,15386000,13588,+32.7531409,-096.8396133
70532,70532,B5,G6350,S,252937212,202621,+30.4527367,-092.6970252
75209,75209,B5,G6350,S,9155182,22594,+32.8483100,-096.8254742
70533,70533,B5,G6350,S,203446022,4616643,+29.8901400,-092.0464638
70534,70534,B5,G6350,S,24867475,336824,+30.2170404,-092.4381799
75210,75210,B5,G6350,S,5867332,369486,+32.7706348,-096.7463621
80524,80524,B5,G6350,S,327686023,26295329,+40.6468542,-105.0295194
70535,70535,B5,G6350,S,390656294,1607185,+30.4632555,-092.4201640
70537,70537,B5,G6350,S,15226401,38959,+30.2516211,-092.5701920
75211,75211,B5,G6350,S,45702871,2486873,+32.7364985,-096.9070964
80525,80525,B5,G6350,S,62947364,3974215,+40.5298611,-105.0366412
75212,75212,B5,G6350,S,26628836,254481,+32.7812459,-096.8788308
70538,70538,B5,G6350,S,401113095,33711616,+29.6238915,-091.5459204
70541,70541,B5,G6350,S,5371669,43406,+30.4267259,-092.0475605
80526,80526,B5,G6350,S,98847252,5275019,+40.5188601,-105.1432185
75214,75214,B5,G6350,S,18742914,641799,+32.8284936,-096.7459684
70542,70542,B5,G6350,S,490045336,19909283,+30.0096784,-092.5847737
80528,80528,B5,G6350,S,49127133,3928245,+40.4945961,-105.0046388
80530,80530,B5,G6350,S,4918062,0,+40.0977883,-104.9292620
80532,80532,B5,G6350,S,67132918,2974,+40.4930951,-105.4671972
70543,70543,B5,G6350,S,190471630,40629,+30.3354044,-092.5011381
80534,80534,B5,G6350,S,125551844,1230022,+40.3318627,-104.9374671
75215,75215,B5,G6350,S,21794124,510343,+32.7506016,-096.7568463
80535,80535,B5,G6350,S,114702125,328408,+40.7329537,-105.1838460
70544,70544,B5,G6350,S,269617914,10098117,+29.9041212,-091.6620952
80536,80536,B5,G6350,S,952074000,1788832,+40.8663892,-105.3664293
70546,70546,B5,G6350,S,391938216,2900596,+30.2663682,-092.6735520
12487,12487,B5,G6350,S,40673676,734930,+41.8693992,-073.9988053
12489,12489,B5,G6350,S,15921974,208220,+41.7504847,-074.3582933
12490,12490,B5,G6350,S,1352673,8150,+42.1228539,-073.9244763
12491,12491,B5,G6350,S,23282693,771736,+41.9651924,-074.1414589
12492,12492,B5,G6350,S,99618598,0,+42.1849254,-074.3357627
14878,14878,B5,G6350,S,41541289,0,+42.4502624,-076.9434047
14879,14879,B5,G6350,S,111660827,953048,+42.3219462,-077.1871585
14880,14880,B5,G6350,S,142644852,161288,+42.1775077,-077.9706138
14881,14881,B5,G6350,S,3182029,3378,+42.3999009,-076.3589939
14882,14882,B5,G6350,S,86056345,256424,+42.5795781,-076.5537062
14883,14883,B5,G6350,S,186728194,1278680,+42.2376815,-076.4755750
14884,14884,B5,G6350,S,49628133,840160,+42.4795216,-077.8938518
14885,14885,B5,G6350,S,108874678,0,+42.0464855,-077.5703280
14886,14886,B5,G6350,S,201010497,582861,+42.5057519,-076.6849842
14889,14889,B5,G6350,S,116419439,331467,+42.2341913,-076.5791106
14891,14891,B5,G6350,S,135111925,279466,+42.3773254,-076.9450211
14892,14892,B5,G6350,S,111048471,1388963,+42.0460248,-076.5291141
14893,14893,B5,G6350,S,58703,0,+42.4677139,-077.1077211
14894,14894,B5,G6350,S,29199895,71545,+42.0190717,-076.7770826
14895,14895,B5,G6350,S,294169872,777271,+42.0814396,-077.9409218
14897,14897,B5,G6350,S,66126383,5524,+42.0206952,-077.7926358
14898,14898,B5,G6350,S,151203402,73453,+42.0533638,-077.4294995
14901,14901,B5,G6350,S,96835817,2009902,+42.0876492,-076.7469378
14903,14903,B5,G6350,S,54047131,862291,+42.1316321,-076.8718510
14904,14904,B5,G6350,S,14542806,877421,+42.0703830,-076.8006502
14905,14905,B5,G6350,S,10790300,470872,+42.0877255,-076.8432822
45249,45249,B5,G6350,S,16963099,64872,+39.2752640,-084.3268785
45251,45251,B5,G6350,S,30863445,55042,+39.2746403,-084.5978383
45252,45252,B5,G6350,S,29505545,438435,+39.2701920,-084.6281369
45255,45255,B5,G6350,S,33095339,495735,+39.0595540,-084.3283332
45301,45301,B5,G6350,S,228503,0,+39.7113790,-084.0222838
45302,45302,B5,G6350,S,130992050,194763,+40.4059104,-084.2091496
45303,45303,B5,G6350,S,82269382,159972,+40.2139714,-084.6596358
45304,45304,B5,G6350,S,219824882,229462,+39.9892726,-084.5253099
45305,45305,B5,G6350,S,37409990,257896,+39.6320115,-084.0785470
45306,45306,B5,G6350,S,86750982,168167,+40.4592336,-084.1871388
45307,45307,B5,G6350,S,445767,0,+39.5806116,-083.7233701
45308,45308,B5,G6350,S,132473100,1097232,+40.1292787,-084.4573680
45309,45309,B5,G6350,S,172477760,1513,+39.8426774,-084.4147248
45310,45310,B5,G6350,S,450229,4111,+40.3529369,-084.6426731
45311,45311,B5,G6350,S,236750570,2081565,+39.6352211,-084.6783045
45312,45312,B5,G6350,S,71362848,16509,+40.0521552,-084.0930253
45314,45314,B5,G6350,S,131074541,518037,+39.7500607,-083.7761537
45315,45315,B5,G6350,S,27801273,0,+39.8569916,-084.3391025
45316,45316,B5,G6350,S,242396,0,+39.7970983,-083.8257858
45317,45317,B5,G6350,S,63941314,10887,+40.2110181,-083.9885849
45318,45318,B5,G6350,S,115802672,810143,+40.1290695,-084.3537156
45319,45319,B5,G6350,S,928622,0,+39.9161262,-083.9432516
45320,45320,B5,G6350,S,346580469,1007300,+39.7506577,-084.6813089
45321,45321,B5,G6350,S,33978836,26735,+39.8785972,-084.6860538
45322,45322,B5,G6350,S,51567552,320812,+39.8997658,-084.3279276
45323,45323,B5,G6350,S,16411560,0,+39.8499665,-083.9276310
45324,45324,B5,G6350,S,82106542,1448699,+39.8188534,-083.9912494
45325,45325,B5,G6350,S,66131012,62994,+39.6926088,-084.4302037
17075,17075,B5,G6350,S,386640,58437,+40.3938658,-077.8352848
17076,17076,B5,G6350,S,394264,0,+40.6161857,-077.3117622
17077,17077,B5,G6350,S,9293,0,+40.4030092,-076.5359367
17078,17078,B5,G6350,S,78338225,246625,+40.2874523,-076.5810802
17080,17080,B5,G6350,S,1241599,0,+40.6406776,-076.8030998
17081,17081,B5,G6350,S,1582511,0,+40.2010198,-077.2834536
17082,17082,B5,G6350,S,150701587,1389072,+40.4950705,-077.4483761
17083,17083,B5,G6350,S,92567,0,+40.2776020,-076.4375948
17084,17084,B5,G6350,S,82832282,312619,+40.6756470,-077.6265111
17086,17086,B5,G6350,S,98909025,111082,+40.6906238,-077.1220075
17087,17087,B5,G6350,S,31765253,138303,+40.3675726,-076.2694838
17088,17088,B5,G6350,S,4732971,0,+40.3006789,-076.2942187
17090,17090,B5,G6350,S,87641607,678603,+40.3182071,-077.1810433
17093,17093,B5,G6350,S,971095,629,+40.3074245,-076.9304242
17094,17094,B5,G6350,S,77624204,495367,+40.5812475,-077.1981533
66541,66541,B5,G6350,S,108931031,230091,+39.9747364,-096.3669261
68001,68001,B5,G6350,S,7405512,4475,+41.3311364,-096.9600286
68002,68002,B5,G6350,S,187512373,1565826,+41.4990218,-096.3377157
68003,68003,B5,G6350,S,321302462,8461982,+41.0811922,-096.3827629
68004,68004,B5,G6350,S,203836595,596057,+42.0097361,-096.6230481
68005,68005,B5,G6350,S,46543825,3230666,+41.1426863,-095.8929694
68007,68007,B5,G6350,S,91797179,1542973,+41.3668291,-096.1906163
68008,68008,B5,G6350,S,343486822,3973713,+41.5468337,-096.1625982
04609,04609,B5,G6350,S,109391565,50489515,+44.3974700,-068.2638076
04611,04611,B5,G6350,S,14547139,56734119,+44.4669574,-067.6125965
04612,04612,B5,G6350,S,14215212,26686366,+44.2315304,-068.4145143
04613,04613,B5,G6350,S,4839976,6427858,+44.3769831,-068.0298823
04614,04614,B5,G6350,S,155941452,62365193,+44.4027751,-068.5687013
04616,04616,B5,G6350,S,46423730,60238233,+44.2613244,-068.5403549
04617,04617,B5,G6350,S,65923873,51226951,+44.3500242,-068.7664772
04619,04619,B5,G6350,S,88890814,14981802,+45.1429518,-067.2175289
04622,04622,B5,G6350,S,666251486,18896478,+44.7517657,-067.9647773
02379,02379,B5,G6350,S,39693510,906621,+42.0216172,-071.0267170
02382,02382,B5,G6350,S,17963966,59307,+42.0789741,-070.9393902
02420,02420,B5,G6350,S,17059236,117936,+42.4570545,-071.2154642
02421,02421,B5,G6350,S,25506283,416287,+42.4385472,-071.2395735
02445,02445,B5,G6350,S,6743713,118344,+42.3254833,-071.1350449
02446,02446,B5,G6350,S,3333461,11997,+42.3434991,-071.1222435
02451,02451,B5,G6350,S,14311318,1825723,+42.3978246,-071.2557011
02452,02452,B5,G6350,S,9585966,87629,+42.3924380,-071.2139115
02453,02453,B5,G6350,S,9071217,738042,+42.3695421,-071.2405131
83349,83349,B5,G6350,S,188470409,1369981,+43.0965444,-114.1814122
98223,98223,B5,G6350,S,828231515,4451804,+48.2171195,-121.9535401
98224,98224,B5,G6350,S,510852820,9769166,+47.5958633,-121.4714322
98225,98225,B5,G6350,S,32725504,5964117,+48.7541190,-122.5081350
83350,83350,B5,G6350,S,774161838,22807147,+42.6943265,-113.5799824
98226,98226,B5,G6350,S,277832734,32456633,+48.7964889,-122.4458827
98229,98229,B5,G6350,S,127099139,13310544,+48.6961272,-122.4135381
83352,83352,B5,G6350,S,566512449,3431444,+43.0700846,-114.4123255
83353,83353,B5,G6350,S,22563661,30618,+43.6922751,-114.3252014
83354,83354,B5,G6350,S,51068,0,+43.6701432,-114.3223105
98230,98230,B5,G6350,S,113150973,12060024,+48.9534547,-122.7050134
98232,98232,B5,G6350,S,138649366,4959379,+48.5705515,-122.4110646
98233,98233,B5,G6350,S,87744270,666054,+48.5009114,-122.3456548
98235,98235,B5,G6350,S,79407,0,+48.4625050,-122.2339798
98236,98236,B5,G6350,S,59283600,25573122,+47.9483928,-122.4128217
83355,83355,B5,G6350,S,297489505,2594991,+42.7574353,-114.7222058
98237,98237,B5,G6350,S,827892248,36409875,+48.5569339,-121.5920572
98238,98238,B5,G6350,S,563363,0,+48.3353893,-122.3446201
78373,78373,B5,G6350,S,43132099,53135467,+27.7774367,-097.1149829
78374,78374,B5,G6350,S,123108551,1148903,+27.8921316,-097.3842381
78375,78375,B5,G6350,S,266660244,67164,+27.3963101,-098.1712854
78376,78376,B5,G6350,S,631012166,317258,+27.4213527,-098.5142716
78377,78377,B5,G6350,S,1188416402,46533078,+28.3221157,-097.1624723
78379,78379,B5,G6350,S,210713869,24613050,+27.3066143,-097.7804273
78380,78380,B5,G6350,S,869623329,5002149,+27.7912531,-097.7421393
78382,78382,B5,G6350,S,260859664,176870865,+28.1326256,-097.0620682
78383,78383,B5,G6350,S,396151905,18150763,+28.0881599,-097.9562461
78384,78384,B5,G6350,S,1180926926,3935765,+27.8495584,-098.3857753
78385,78385,B5,G6350,S,530205364,5174936,+27.1393955,-097.9013695
78387,78387,B5,G6350,S,555526987,1097711,+28.1215951,-097.5530083
78389,78389,B5,G6350,S,330014125,684,+28.2463016,-097.6508112
78390,78390,B5,G6350,S,442122933,14820870,+27.9972613,-097.3274421
78391,78391,B5,G6350,S,44973027,6550,+28.1795761,-097.7083927
78393,78393,B5,G6350,S,428327524,1065177,+28.1871183,-097.3822255
78401,78401,B5,G6350,S,5580459,924422,+27.7978016,-097.3990671
78402,78402,B5,G6350,S,2802759,0,+27.8194190,-097.3924560
78404,78404,B5,G6350,S,8046836,0,+27.7680218,-097.3991355
78405,78405,B5,G6350,S,13152170,0,+27.7742486,-097.4387743
78406,78406,B5,G6350,S,33351090,0,+27.7712380,-097.5187934
78407,78407,B5,G6350,S,10475581,1705880,+27.8106982,-097.4403949
78408,78408,B5,G6350,S,11505879,0,+27.7949977,-097.4468578
78409,78409,B5,G6350,S,30678509,0,+27.8094298,-097.5228574
78410,78410,B5,G6350,S,59187863,908863,+27.8382475,-097.5963065
78411,78411,B5,G6350,S,15526668,14966,+27.7298944,-097.3852466
78412,78412,B5,G6350,S,22786552,5774171,+27.7035730,-097.3450451
78413,78413,B5,G6350,S,20786406,139823,+27.6831924,-097.4061760
78414,78414,B5,G6350,S,37155436,1930521,+27.6625834,-097.3713835
78415,78415,B5,G6350,S,268451796,251495,+27.6578701,-097.4798164
78416,78416,B5,G6350,S,7594432,0,+27.7520237,-097.4365068
78417,78417,B5,G6350,S,23596488,0,+27.7396288,-097.4668059
78418,78418,B5,G6350,S,112573937,96122485,+27.6271214,-097.2692424
78419,78419,B5,G6350,S,3325536,0,+27.6951528,-097.2694619
38567,38567,B5,G6350,S,56437008,234872,+36.1328268,-085.9256693
38568,38568,B5,G6350,S,190567316,220120,+36.4384917,-085.4730571
38569,38569,B5,G6350,S,40523818,5369979,+36.0923412,-085.8631290
38570,38570,B5,G6350,S,276723879,227535,+36.3762919,-085.3264134
38571,38571,B5,G6350,S,585705457,2404183,+36.0516040,-085.0128035
38572,38572,B5,G6350,S,400663538,3611229,+35.8490591,-085.1289601
38573,38573,B5,G6350,S,169306414,12066359,+36.4934156,-085.2238815
38574,38574,B5,G6350,S,446941810,1756731,+36.1436432,-085.2292878
38575,38575,B5,G6350,S,107130342,852513,+36.5532247,-085.6295025
38577,38577,B5,G6350,S,195192274,18583,+36.5659581,-084.9725158
38578,38578,B5,G6350,S,1115528,26956,+35.9817951,-085.1983284
38579,38579,B5,G6350,S,42520563,818988,+35.8358671,-085.5481768
38580,38580,B5,G6350,S,90469678,0,+36.2900130,-085.2999340
38581,38581,B5,G6350,S,257375829,3277443,+35.7410403,-085.6208275
38582,38582,B5,G6350,S,119567418,15214638,+36.0994444,-085.7645486
38583,38583,B5,G6350,S,927732014,10848004,+35.9445397,-085.4422137
38585,38585,B5,G6350,S,429047820,810026,+35.6603330,-085.5730293
38587,38587,B5,G6350,S,78876721,3926255,+35.8647610,-085.6139975
38588,38588,B5,G6350,S,238400821,1416081,+36.4463859,-085.7306711
38589,38589,B5,G6350,S,79509961,0,+36.2855829,-085.0771116
72338,72338,B5,G6350,S,74370536,6004104,+35.3998304,-090.1547940
52542,52542,B5,G6350,S,117023731,142475,+40.6198504,-092.0562370
52573,52573,B5,G6350,S,73619675,1010775,+40.6275690,-091.9288495
52626,52626,B5,G6350,S,243657711,3779537,+40.6228340,-091.7260228
63005,63005,B5,G6350,S,90222494,4436307,+38.6442145,-090.6514068
63010,63010,B5,G6350,S,56345728,1394104,+38.4303709,-090.3921000
63011,63011,B5,G6350,S,37381110,10308,+38.6045375,-090.5602880
63012,63012,B5,G6350,S,73895664,1375346,+38.3473772,-090.4535366
63013,63013,B5,G6350,S,97010620,63938,+38.4052462,-091.1525615
63014,63014,B5,G6350,S,100240205,5034236,+38.6518054,-091.3134447
63015,63015,B5,G6350,S,43493324,522633,+38.4057752,-090.7593733
63016,63016,B5,G6350,S,59075222,419164,+38.3524573,-090.6349638
63017,63017,B5,G6350,S,50698092,725184,+38.6513091,-090.5312157
74875,74875,B5,G6350,S,126071765,351731,+35.8770693,-096.9696029
74878,74878,B5,G6350,S,306299267,2784675,+35.0047706,-097.0698292
74880,74880,B5,G6350,S,285335082,4045375,+35.3774442,-096.1197842
74881,74881,B5,G6350,S,399867089,2402831,+35.7143607,-097.0796166
74883,74883,B5,G6350,S,457346972,8992089,+35.2196840,-096.2255579
74884,74884,B5,G6350,S,345601350,4798383,+35.1905564,-096.5154675
74901,74901,B5,G6350,S,30518801,934436,+35.3670658,-094.4417948
74902,74902,B5,G6350,S,78664143,749686,+35.2428516,-094.4903366
74930,74930,B5,G6350,S,189275544,724817,+35.1834801,-094.7763181
74931,74931,B5,G6350,S,211793706,713172,+35.6988520,-094.7402423
74932,74932,B5,G6350,S,203273547,1912046,+35.1515945,-094.5379883
74935,74935,B5,G6350,S,29618723,47272,+34.9497594,-094.8963914
74936,74936,B5,G6350,S,63473157,3442839,+35.3768650,-094.7244642
74937,74937,B5,G6350,S,536283925,4879782,+34.8175244,-094.5874543
74939,74939,B5,G6350,S,386787404,2233168,+34.7298049,-094.6324731
74940,74940,B5,G6350,S,159265790,6369413,+34.9536374,-094.6224271
74941,74941,B5,G6350,S,291391705,69188972,+35.2877536,-094.8839111
74942,74942,B5,G6350,S,4234317,61484,+34.9003492,-094.9788846
74943,74943,B5,G6350,S,34742131,8200,+35.0719753,-095.0799580
74944,74944,B5,G6350,S,305830878,2168038,+35.1393738,-094.9899148
74945,74945,B5,G6350,S,63451137,513012,+35.5994755,-094.8094210
74946,74946,B5,G6350,S,8420920,1683570,+35.3924505,-094.4547142
74948,74948,B5,G6350,S,564913586,11141344,+35.4679684,-094.5689424
74949,74949,B5,G6350,S,73436150,799368,+34.6609720,-094.7521430
74951,74951,B5,G6350,S,16251465,617678,+35.1706541,-094.6566838
74953,74953,B5,G6350,S,356198126,2157320,+35.0434402,-094.6104200
74954,74954,B5,G6350,S,46963261,423222,+35.4250148,-094.5025712
74955,74955,B5,G6350,S,514117466,44613021,+35.4964238,-094.7481011
74956,74956,B5,G6350,S,106854962,460825,+35.1097129,-094.7690889
74957,74957,B5,G6350,S,606490248,1531169,+34.5237913,-094.6551413
74959,74959,B5,G6350,S,251345796,10472807,+35.2709123,-094.6233055
99714,99714,B5,G6350,S,902211390,70525174,+64.3813051,-146.5306007
99720,99720,B5,G6350,S,113551531,4404560,+66.5637616,-152.7679925
28746,28746,B5,G6350,S,121516067,3286408,+35.4771959,-082.1617046
28747,28747,B5,G6350,S,136426452,2147686,+35.1551829,-082.9226580
28748,28748,B5,G6350,S,218992045,0,+35.6495889,-082.7577286
28749,28749,B5,G6350,S,2683583,0,+35.8406343,-082.0987542
28751,28751,B5,G6350,S,115996913,0,+35.5050104,-083.1207043
28752,28752,B5,G6350,S,634578744,5834241,+35.7095987,-082.0355731
28786,28786,B5,G6350,S,192710984,207589,+35.4620193,-082.9890222
28787,28787,B5,G6350,S,205963628,47337,+35.7412419,-082.5155476
28789,28789,B5,G6350,S,147718552,185815,+35.4070569,-083.3167767
91980,91980,B5,G6350,S,9275211,0,+32.5888664,-116.6191711
92003,92003,B5,G6350,S,44960346,714033,+33.2852743,-117.1977769
85623,85623,B5,G6350,S,897881078,0,+32.7063074,-110.8052308
70517,70517,B5,G6350,S,362730734,19730274,+30.2982463,-091.8335698
70607,70607,B5,G6350,S,307132176,68331422,+30.0384253,-093.1901250
80654,80654,B5,G6350,S,588571726,12702178,+40.1381033,-104.0654905
75252,75252,B5,G6350,S,13066990,27521,+32.9973728,-096.7882125
70611,70611,B5,G6350,S,211821129,4344540,+30.3481180,-093.2035998
75253,75253,B5,G6350,S,35084587,2179306,+32.6744256,-096.6092277
70615,70615,B5,G6350,S,127096668,5645146,+30.2554138,-093.1265068
75254,75254,B5,G6350,S,8601187,686,+32.9441161,-096.8000900
75270,75270,B5,G6350,S,14850,0,+32.7811969,-096.8022289
70630,70630,B5,G6350,S,479281696,17953937,+30.0258285,-093.0167893
80701,80701,B5,G6350,S,1573680256,6185792,+40.1653090,-103.8707355
80705,80705,B5,G6350,S,807565,0,+40.2704992,-103.8296534
75287,75287,B5,G6350,S,14499248,46939,+32.9993090,-096.8416877
75390,75390,B5,G6350,S,13392,0,+32.8141640,-096.8406500
70631,70631,B5,G6350,S,1273597442,376908286,+29.8533747,-093.5682881
80720,80720,B5,G6350,S,2411750543,443111,+40.0782522,-103.2198809
80721,80721,B5,G6350,S,223730398,0,+40.6896117,-102.1538998
98110,98110,B5,G6350,S,71520928,29490911,+47.6469673,-122.5345612
98112,98112,B5,G6350,S,8185292,3829374,+47.6328103,-122.2885112
83318,83318,B5,G6350,S,663932409,7152005,+42.4396750,-113.8158644
83320,83320,B5,G6350,S,1494694446,4897234,+43.4814557,-113.8727074
98115,98115,B5,G6350,S,17056824,4956320,+47.6857460,-122.2815885
83321,83321,B5,G6350,S,225991395,457294,+42.4635008,-114.9149241
83322,83322,B5,G6350,S,51370762,54163,+43.3494987,-114.9785951
98116,98116,B5,G6350,S,7660574,1877043,+47.5742452,-122.4002222
83323,83323,B5,G6350,S,707847951,2446337,+42.5029570,-113.3915387
83324,83324,B5,G6350,S,227740048,508877,+42.8730416,-114.2717713
98117,98117,B5,G6350,S,9982059,1800762,+47.6877607,-122.3848701
83325,83325,B5,G6350,S,97598415,827266,+42.5896071,-114.2364044
98118,98118,B5,G6350,S,16191706,7058348,+47.5433800,-122.2685295
83327,83327,B5,G6350,S,2452468172,10546412,+43.4925893,-114.8094620
23517,23517,B5,G6350,S,2067574,0,+36.8696787,-076.2925691
34110,34110,B5,G6350,S,40319820,2871534,+26.3032840,-081.7881710
54440,54440,B5,G6350,S,219101869,2920226,+44.8112197,-089.3833753
54441,54441,B5,G6350,S,2406645,0,+44.6425014,-090.1048137
54442,54442,B5,G6350,S,192629245,2604620,+45.3588545,-089.6589799
34112,34112,B5,G6350,S,41644356,2750861,+26.1206099,-081.7416239
54443,54443,B5,G6350,S,234940466,9263883,+44.6089217,-089.7517249
23518,23518,B5,G6350,S,15851162,2079333,+36.9161180,-076.2153752
54446,54446,B5,G6350,S,198010519,425366,+44.7477849,-090.4664107
54447,54447,B5,G6350,S,80498356,144923,+45.0859870,-090.7472588
